date,close,open,high,low,volume,x(t-1),x(t-2),x(t-3),MA5,MA10,MA20,BIAS5,BIAS10,DIFF,BU,BL,KDJ,KDJ(t-1),ROC,TR（14）,MTM6,MTM12,WR%10,WR%5,OSC6,OSC12,RSI6,RSI12,PSY,OBV,return,(x(t)-xo(t))/xo(t),(x(t)-xl(t))/(xh(t)- xl(t)),(MA5(t)-MA5(t-1))/MA5(t-1),(MA20(t)-MA20(t-1))/MA20(t-1),(MA5(t)-MA20(t-1))/MA20(t-1),(x(t)-MA20(t))/MA20(t)
9/30/14,2450.988,2452.166,2454.885,2444.204,11580422900,2447.799,2437.201,2436.965,2442.96,2422.84,2423.2302,0.3285,1.1618,22.8557,"2,488.6969","2,316.2289",75.5575,69.9307,0.518,31.297,72.068,12.63,13.1888,15.450144,1.3651,0.773719,65.773981,61.758031,75,18373552894,0.0013,-0.0005,0.6351,0.004236189,0.001977943,0.01013599,0.011454875
10/8/14,2478.383,2460.87,2478.383,2445.268,12195360400,2450.988,2447.799,2437.201,2450.27,2430.5457,2427.82635,1.1475,1.9682,25.2772,"2,495.2417","2,320.1087",83.705,75.5575,1.6902,30.5049,78.921,41.194,0,0,1.6821,0.699231,75.229567,66.865234,83.333333,18495506498,0.0112,0.0071,1,0.00298973,0.001896704,0.011158577,0.020823833
10/9/14,2481.955,2480.197,2488.113,2461.112,13792392000,2478.383,2450.988,2447.799,2459.27,2437.8748,2431.4822,0.9226,1.8081,27.1714,"2,499.1546","2,328.3391",87.3362,83.705,3.9012,30.5953,40.091,93.19,5.4015,9.107581,1.7023,0.76665,76.255947,67.482941,83.333333,18633430418,0.0014,0.0007,0.7719,0.003672253,0.001505812,0.012951359,0.020758038
10/10/14,2466.789,2472.096,2482.136,2457.684,14763430700,2481.955,2478.383,2450.988,2465.18,2442.0326,2433.51045,0.0652,1.0138,27.1359,"2,499.5419","2,338.6591",85.0118,87.3362,2.7261,30.8922,29.824,65.463,18.7044,40.615596,1.6833,0.769103,62.963513,62.119142,75,18485796111,-0.0061,-0.0021,0.3724,0.002406247,0.000834162,0.013858954,0.013675121
10/13/14,2454.946,2457.412,2460.389,2430.546,13159336200,2466.789,2481.955,2478.383,2466.61,2449.6352,2433.7948,-0.473,0.2168,25.8541,"2,493.6029","2,355.6495",79.0663,85.0118,1.9215,29.485,17.745,46.282,30.5428,57.614606,1.5771,0.69954,54.122876,58.179746,66.666667,18354202749,-0.0048,-0.001,0.8176,0.000579835,0.000116848,0.013601565,0.008690626
10/14/14,2446.562,2451.094,2467.904,2436.336,12739370500,2454.946,2466.789,2481.955,2465.73,2454.3452,2433.8617,-0.7773,-0.3171,23.8864,"2,488.9205","2,368.6607",65.5598,79.0663,0.8804,29.8627,-1.237,21.351,41.1221,72.178505,1.3998,0.601417,48.355108,55.463378,66.666667,18226809044,-0.0034,-0.0018,0.3239,-0.000358873,2.74879E-05,0.013121566,0.005218168
10/15/14,2463.874,2444.538,2465.498,2431.188,13580188200,2446.562,2454.946,2466.789,2462.83,2456.5462,2435.43375,0.0426,0.2983,23.4536,"2,486.8613","2,379.0705",65.0902,65.5598,3.5711,30.5046,12.886,84.954,35.8491,42.10572,1.3163,0.718193,59.143669,59.701648,66.666667,18362610926,0.0071,0.0079,0.9527,-0.001176854,0.000645908,0.011902196,0.011677694
10/16/14,2444.395,2448.968,2480.3,2441.822,15816660300,2463.874,2446.562,2454.946,2455.31,2457.2892,2436.4808,-0.4447,-0.5247,21.2933,"2,485.9111","2,384.4772",51.4125,65.0902,1.8726,31.2647,-33.988,44.933,64.6582,73.15565,0.9984,0.778872,46.131858,53.45731,58.333333,18204444323,-0.0079,-0.0019,0.0669,-0.003050156,0.000429923,0.008161277,0.003248209
10/17/14,2441.732,2443.222,2456.105,2410.401,13275998800,2444.395,2463.874,2446.562,2450.3,2457.7423,2436.6495,-0.3497,-0.6514,19.1457,"2,486.1133","2,386.8053",47.7139,51.4125,-0.0054,30.8791,-40.223,-0.132,59.6832,55.176755,0.6763,0.726879,44.524851,52.636244,58.333333,18071684335,-0.0011,-0.0006,0.6855,-0.002041043,6.92392E-05,0.005671787,0.002085856
10/20/14,2454.711,2448.453,2456.621,2441.896,9143540100,2441.732,2444.395,2463.874,2450.25,2458.4335,2437.5256,0.1819,-0.1514,18.2803,"2,487.5134","2,387.5965",50.8154,47.7139,0.7282,30.2596,-12.078,17.746,42.9818,36.608535,0.55,0.742044,53.914195,56.212128,58.333333,18163119736,0.0053,0.0026,0.8703,-0.0000192,0.000359551,0.00558164,0.007050346
10/21/14,2433.391,2453.406,2459.255,2432.552,9624191200,2454.711,2441.732,2444.395,2447.62,2456.6738,2439.7569,-0.5814,-0.9477,15.6932,"2,486.7036","2,387.1857",43.7381,50.8154,-0.1563,28.1021,-21.555,-3.81,70.4164,67.109687,0.429,0.754065,40.426677,49.51337,50,18066877824,-0.0087,-0.0082,0.0314,-0.001075072,0.000915396,0.004141249,-0.002609235
10/22/14,2418.641,2434.886,2447.467,2417.562,8865619300,2433.391,2454.711,2441.732,2438.57,2450.6996,2440.62265,-0.8174,-1.3081,12.3108,"2,486.0497","2,385.7947",32.9876,43.7381,-1.1912,27.8752,-27.921,-29.158,89.3967,88.211562,0.2812,0.697437,33.474391,45.42757,41.666667,17978221631,-0.0061,-0.0067,0.0361,-0.003696079,0.000354851,-0.000486483,-0.009006575
10/23/14,2395.936,2415.44,2424.662,2392.532,10349183900,2418.641,2433.391,2454.711,2428.88,2442.0977,2439.98625,-1.3564,-1.8902,7.7092,"2,486.9494","2,382.0876",23.2846,32.9876,-2.2461,28.8024,-67.938,-55.052,96.2011,94.898311,-0.1255,0.568705,25.404312,39.898755,33.333333,17874729792,-0.0094,-0.0081,0.1059,-0.003974372,-0.000260753,-0.004811334,-0.018053483
10/24/14,2390.706,2397.848,2404.993,2385.725,7497486900,2395.936,2418.641,2433.391,2418.68,2434.4894,2438.261,-1.1565,-1.7985,3.599,"2,488.2056","2,378.3124",17.2786,23.2846,-3.5377,28.8891,-53.689,-87.677,94.7333,93.225894,-0.4433,0.3227,23.817167,38.714739,25,17799754923,-0.0022,-0.003,0.2585,-0.004201604,-0.000707074,-0.008732119,-0.019503654
10/27/14,2368.832,2377.542,2377.542,2361.68,7386244700,2390.706,2395.936,2418.641,2401.5,2425.878,2437.7566,-1.3604,-2.3516,-1.4073,"2,490.7938","2,370.3759",13.5289,17.2786,-4.5578,30.1994,-72.9,-113.123,93.9707,92.670254,-0.8387,0.046251,18.131806,34.097935,25,17725892476,-0.0091,-0.0037,0.4509,-0.00710132,-0.000206869,-0.015076729,-0.028273783
10/28/14,2416.653,2373.155,2416.766,2373.155,10152305500,2368.832,2390.706,2395.936,2398.15,2422.8871,2438.61615,0.7714,-0.2573,-1.4987,"2,490.1753","2,369.4148",24.4672,13.5289,-2.0324,31.2579,-38.058,-50.136,53.6562,35.919195,-1.0719,-0.093241,49.657935,48.690768,33.333333,17827415531,0.0202,0.0183,0.9974,-0.001393961,0.000352599,-0.016247151,-0.009006399
10/29/14,2451.384,2423.813,2461.268,2415.703,15858406200,2416.653,2368.832,2390.706,2404.7,2421.6381,2439.09215,1.9413,1.2283,1.2173,"2,490.8147","2,373.5922",46.3365,24.4672,-0.1451,32.5839,17.993,-3.562,24.377,9.924891,-1.046,-0.204707,62.30782,56.348902,41.666667,17985999593,0.0144,0.0114,0.7831,0.002730684,0.000195193,-0.013907949,0.005039518
10/30/14,2468.925,2450.361,2474.376,2443.759,18962635300,2451.384,2416.653,2368.832,2419.3,2424.0911,2440.69015,2.0512,1.8495,4.7306,"2,493.7018","2,375.9050",62.612,46.3365,0.9141,33.0243,50.284,22.363,4.8369,4.836906,-0.8031,-0.234865,67.289352,59.665761,41.666667,18175625946,0.0072,0.0076,0.822,0.006070523,0.000655162,-0.008114556,0.011568388
10/31/14,2508.325,2473.501,2512.189,2466.504,23917241200,2468.925,2451.384,2416.653,2442.82,2430.7504,2444.24635,2.6814,3.1914,10.5723,"2,502.9540","2,374.3191",74.2189,62.612,1.8041,33.6987,112.389,44.451,2.5673,2.567288,-0.1848,-0.239804,75.881258,65.996886,50,18414798358,0.016,0.0141,0.9154,0.009723391,0.001457047,0.000872643,0.026216118
11/3/14,2512.548,2515.824,2524.172,2502.06,20580122800,2508.325,2468.925,2451.384,2471.57,2436.5341,2447.4838,1.6581,3.1198,15.3655,"2,512.0265","2,371.9648",80.4281,74.2189,2.7881,33.0233,121.842,68.153,7.1536,7.697147,0.5072,-0.144092,76.669449,66.609716,58.333333,18620599586,0.0017,-0.0013,0.4743,0.011766383,0.001324519,0.011178763,0.026584119
11/4/14,2513.172,2511.036,2517.46,2498.605,21824700500,2512.548,2508.325,2468.925,2490.87,2444.5122,2450.593,0.8953,2.8087,18.9956,"2,517.6218","2,376.6966",84.6955,80.4281,2.9258,31.9194,144.34,71.44,6.7696,10.141146,1.2646,-0.111431,76.803861,66.70644,58.333333,18838846591,0.0002,0.0009,0.7726,0.007810349,0.001270366,0.017726859,0.025536268
11/5/14,2503.448,2516.87,2519.399,2499.228,19049186200,2513.172,2512.548,2508.325,2501.28,2452.9929,2451.84625,0.0865,2.0569,20.8475,"2,522.1407","2,380.1767",85.5457,84.6955,1.9854,30.6117,86.795,48.737,12.7539,25.771952,1.6771,-0.108716,69.334192,63.575651,58.333333,18648354729,-0.0039,-0.0053,0.2092,0.004180385,0.000511407,0.020683565,0.021046079
11/6/14,2506.067,2505.167,2510.985,2482.983,14965111700,2503.448,2513.172,2512.548,2508.71,2464.006,2453.05185,-0.1054,1.707,22.2697,"2,527.5509","2,379.7051",86.6498,85.5457,2.9866,29.3473,54.683,72.676,11.1421,31.395228,1.9365,0.037688,70.268744,64.071112,66.666667,18798005846,0.001,0.0004,0.8244,0.002969835,0.000491711,0.023192217,0.021611916
11/7/14,2502.153,2508.765,2541.549,2489.419,20876091100,2506.067,2503.448,2513.172,2507.48,2475.1507,2454.82005,-0.2123,1.0909,22.818,"2,532.0233","2,380.2472",83.3015,86.6498,3.4528,32.0074,33.228,83.512,21.9026,67.267698,2.0531,0.21845,66.627347,62.681071,66.666667,18589244935,-0.0016,-0.0026,0.2443,-0.000492045,0.000720816,0.022187933,0.019281637
11/10/14,2565.73,2529.83,2565.73,2514.71,22659973500,2502.153,2506.067,2503.448,2518.11,2494.8405,2460.35925,1.8909,2.8414,28.0592,"2,547.4148","2,374.7425",88.8677,83.3015,7.0868,34.6412,57.405,169.794,0,0,2.229,0.589065,83.397553,73.044101,75,18815844670,0.0254,0.0142,1,0.004241872,0.002256459,0.02578191,0.042827384
11/11/14,2558.612,2578.438,2602.373,2532.572,32371165600,2565.73,2502.153,2506.067,2527.2,2509.0364,2465.96175,1.2429,1.9759,31.278,"2,559.2430","2,371.4384",83.3819,88.8677,7.0233,37.4909,46.064,167.906,23.443,36.653824,2.3575,0.976577,78.123226,70.648006,75,18492133014,-0.0028,-0.0077,0.3731,0.00360905,0.002277106,0.027167069,0.037571649
11/12/14,2594.318,2545.403,2594.318,2539.601,18468626100,2558.612,2565.73,2502.153,2545.38,2523.3298,2472.48395,1.9228,2.8133,36.2917,"2,576.7951","2,364.9117",86.9451,83.3819,9.5189,39.1043,81.146,225.486,5.0784,6.746796,2.6605,1.498586,84.155255,75.115113,75,18676819275,0.014,0.0192,1,0.007191352,0.002644891,0.032205792,0.049275972
11/13/14,2579.75,2597.389,2607.519,2567.463,21981561500,2594.318,2558.612,2565.73,2560.11,2534.4123,2479.2517,0.7671,1.7889,38.6442,"2,588.6754","2,360.8289",83.8641,86.9451,6.7489,40.5891,76.302,163.097,19.6922,23.513124,2.9929,1.87483,74.145876,70.349723,66.666667,18457003660,-0.0056,-0.0068,0.3067,0.005789557,0.002737227,0.035440493,0.040535739
11/14/14,2581.093,2569.211,2581.932,2557.666,16504996500,2579.75,2594.318,2558.612,2575.9,2541.6891,2486.21975,0.2016,1.5503,40.154,"2,599.6111","2,357.5192",82.1695,83.8641,5.2913,40.2491,75.026,129.709,21.2196,28.473532,3.3174,2.143043,74.481642,70.537699,66.666667,18622053625,0.0005,0.0046,0.9654,0.006166916,0.002810546,0.038982851,0.03815964
11/17/14,2567.101,2613.513,2614.086,2565.943,15847809500,2581.093,2579.75,2594.318,2576.17,2547.1444,2491.83925,-0.3522,0.7835,39.7631,"2,608.0305","2,356.8160",76.1669,82.1695,3.9765,40.2641,64.948,98.176,35.8382,57.640405,3.574,2.306279,64.077697,65.796698,58.333333,18463575530,-0.0054,-0.0178,0.0241,0.000106448,0.002260259,0.036179525,0.030203293
11/18/14,2541.416,2565.273,2570.211,2534.927,14294135600,2567.101,2581.093,2579.75,2572.74,2549.9688,2497.2405,-1.2174,-0.3354,36.9548,"2,612.8403","2,358.6578",65.6347,76.1669,1.3192,39.5297,-24.314,33.091,55.4297,91.802575,3.2926,2.281442,49.000241,57.991223,50,18320634174,-0.01,-0.0093,0.1839,-0.001335003,0.002167576,0.03246628,0.017689726
11/19/14,2537.223,2538.233,2550.5,2531.318,12214697400,2541.416,2567.101,2581.093,2561.32,2553.3463,2503.1696,-0.9407,-0.6315,33.9989,"2,616.8093","2,361.6627",56.5383,65.6347,0.9821,38.7129,-21.389,24.675,58.6279,92.8656,3.0225,2.223401,46.84113,56.791415,41.666667,18198487200,-0.0016,-0.0004,0.3078,-0.004438466,0.002374261,0.025660124,0.013604112
11/20/14,2537.099,2528.78,2545.473,2522.836,10614986400,2537.223,2541.416,2567.101,2552.79,2556.4495,2510.22775,-0.6145,-0.7569,31.2857,"2,620.4918","2,363.6129",45.202,56.5383,0.9521,37.0666,-57.219,23.927,61.7541,84.369315,2.5507,2.189382,46.767999,56.753533,41.666667,18092337336,0,0.0033,0.6301,-0.003330397,0.002819685,0.019823028,0.010704706
11/21/14,2583.455,2537.538,2585.362,2530.032,15102813900,2537.099,2537.223,2541.416,2553.26,2564.5797,2519.8652,1.1827,0.736,32.5014,"2,628.9992","2,365.8024",52.2786,45.202,3.1959,39.4394,3.705,80.007,30.8233,33.568219,2.3651,2.235294,68.694297,66.002027,41.666667,18243365475,0.0183,0.0181,0.9655,0.000185053,0.003839273,0.017142767,0.025235398
11/24/14,2649.258,2614.16,2667.671,2602.944,27983972000,2583.455,2537.099,2537.223,2569.69,2572.9325,2533.8865,3.0964,2.9665,38.3327,"2,647.2781","2,363.4871",63.9481,52.2786,5.7138,44.108,68.165,143.191,12.7131,12.713087,2.4862,2.378843,81.602614,74.460047,50,18523205195,0.0255,0.0134,0.7155,0.006435462,0.005564306,0.019772804,0.04553144
11/25/14,2685.561,2650.085,2686.063,2643.843,22261169900,2649.258,2583.455,2537.099,2598.52,2585.6274,2547.3319,3.3497,3.865,45.3605,"2,670.5255","2,357.9973",75.8629,63.9481,7.33,45.6829,118.46,183.408,0.3075,0.307547,2.8868,2.612856,85.547733,77.786079,50,18745816894,0.0137,0.0134,0.9881,0.011218862,0.005306236,0.025507654,0.054264268
11/26/14,2723.018,2695.263,2723.36,2690.31,24396248500,2685.561,2649.258,2583.455,2635.68,2598.4974,2560.9136,3.3138,4.792,53.3377,"2,697.5069","2,353.2949",83.8517,75.8629,6.1303,46.3827,181.602,157.288,0.1706,0.170553,3.5838,2.675495,88.579859,80.62599,58.333333,18989779379,0.0139,0.0103,0.9897,0.014300068,0.005331736,0.034682603,0.063299441
11/27/14,2754.49,2737.03,2754.49,2718.704,26546473000,2723.018,2685.561,2649.258,2679.16,2615.9714,2575.19185,2.8118,5.2951,61.4904,"2,726.1311","2,350.5053",89.2345,83.8517,7.6556,45.2153,217.267,195.878,0,0,4.4121,2.789206,90.573831,82.658138,58.333333,19255244109,0.0116,0.0064,1,0.01649602,0.005575452,0.046173522,0.069625162
11/28/14,2808.819,2753.925,2809.543,2740.374,37532366200,2754.49,2723.018,2685.561,2724.23,2638.744,2590.21655,3.1051,6.4453,71.511,"2,760.1185","2,348.2781",92.7388,89.2345,8.2681,45.6147,271.72,214.501,0.2525,0.350437,5.4269,2.846124,93.077595,85.518633,66.666667,19630567771,0.0197,0.0199,0.9895,0.016823505,0.0058344,0.057874581,0.084395434
12/1/14,2819.812,2825.611,2855.332,2808.653,36548741700,2808.819,2754.49,2723.018,2758.34,2664.0151,2605.57975,2.2286,5.8482,79.424,"2,789.9175","2,351.4873",91.5983,92.7388,9.3056,43.9631,236.357,240.062,10.6828,16.7952,6.1842,2.956796,93.497003,86.027374,66.666667,19996055188,0.0039,-0.0021,0.2391,0.012521267,0.005931242,0.064907102,0.082220569
12/2/14,2923.94,2807.338,2944.506,2804.293,36146532200,2819.812,2808.819,2754.49,2806.02,2702.2675,2626.11815,4.2025,8.2032,93.0249,"2,835.2787","2,348.8267",92.7731,91.5983,13.283,50.07,274.682,342.847,4.8773,8.090607,6.9595,3.194901,96.149049,89.748751,75,20357520510,0.0369,0.0415,0.8533,0.017284236,0.007882468,0.076927313,0.113407636
12/3/14,2967.549,2936.124,3028.225,2912.246,46615668500,2923.94,2819.812,2808.819,2854.92,2745.3001,2649.3232,3.945,8.0956,106.0996,"2,885.8615","2,340.6205",91.1223,92.7731,15.5992,55.4931,281.988,400.448,12.0058,19.603193,7.7551,3.604946,96.804069,90.860816,83.333333,20823677195,0.0149,0.0107,0.4768,0.017429054,0.008836255,0.087125497,0.120115885
12/4/14,3104.351,2975.403,3104.89,2968.876,42681292800,2967.549,2923.94,2819.812,2924.89,2802.0253,2679.2374,6.1355,10.7895,126.0472,"2,962.1987","2,314.5116",94.0458,91.1223,22.1504,63.5699,381.333,562.935,0.0938,0.147867,8.9121,4.333984,98.051619,93.33511,91.666667,21250490123,0.0461,0.0433,0.996,0.024509321,0.011291261,0.104014036,0.158669627
12/5/14,3124.885,3143.968,3195.798,3011.936,52488126000,3104.351,2967.549,2923.94,2988.11,2856.1683,2710.374,4.5774,9.4083,141.8773,"3,030.0940","2,297.0747",91.748,94.0458,23.1616,73.2641,370.395,587.662,11.9613,18.112923,9.9601,5.104248,98.179612,93.618033,100,21775371383,0.0066,-0.0061,0.6143,0.021612132,0.011621441,0.115283774,0.152934982
12/8/14,3252.881,3108.272,3270.881,3075.7,48446234400,3124.885,3104.351,2967.549,3074.72,2916.5306,2744.73155,5.7943,11.5326,162.8734,"3,117.3879","2,267.0544",93.4652,91.748,28.2126,84.6853,444.062,715.782,2.8706,3.857793,11.2133,6.079901,98.779393,95.047594,100,22259833727,0.041,0.0465,0.9078,0.028986174,0.012676313,0.134426467,0.185136302
12/9/14,3106.913,3233.097,3387.827,3074.516,63287456700,3252.881,3124.885,3104.351,3111.32,2958.6658,2772.1466,-0.1415,5.0106,165.8231,"3,162.4813","2,267.6814",81.6493,93.4652,20.2619,105.6945,287.101,523.458,40.2734,59.067541,11.8505,6.702183,68.081892,74.332879,91.666667,21626959160,-0.0449,-0.039,0.1034,0.011901762,0.009988245,0.133560767,0.120760713
12/10/14,3221.546,3120.212,3229.047,3058.191,42501870800,3106.913,3252.881,3124.885,3162.12,3008.5186,2803.508,1.8795,7.0808,175.3889,"3,222.3141","2,262.3388",79.2054,81.6493,21.6018,116.2816,297.606,572.288,24.8506,39.689844,12.377,7.285357,75.312142,78.371278,91.666667,22051977868,0.0369,0.0325,0.9561,0.016327304,0.011313038,0.140675605,0.149112469
12/11/14,3183.012,3185.161,3254.424,3158.443,36709169100,3221.546,3106.913,3252.881,3177.85,3051.3708,2833.6711,0.1625,4.3142,177.8108,"3,267.2161","2,269.7109",74.4373,79.2054,18.5232,119.1852,215.463,497.451,31.634,54.48787,12.5453,7.69536,69.006599,74.096135,83.333333,21684886177,-0.012,-0.0007,0.256,0.004975214,0.010759056,0.133526282,0.123282092
12/12/14,3193.227,3182.923,3239.447,3167.928,30106532500,3183.012,3221.546,3106.913,3191.52,3089.8116,2864.2778,0.0536,3.347,178.4968,"3,307.8499","2,281.9356",71.842,74.4373,17.2679,118.2783,88.876,470.209,33.3485,59.034814,12.1216,8.015901,69.810656,74.498429,83.333333,21985951502,0.0032,0.0032,0.3537,0.004301151,0.010801077,0.126284557,0.114845425
12/15/14,3217.228,3176.829,3226.221,3143.297,29019383400,3193.227,3183.012,3221.546,3184.39,3129.5532,2896.78415,1.0314,2.8015,178.9148,"3,346.1861","2,298.6052",69.2708,71.842,16.7994,121.1857,92.343,462.738,29.2355,51.753753,11.6843,8.274839,71.868368,75.474705,83.333333,22276145336,0.0075,0.0127,0.8916,-0.002234236,0.011348882,0.111760179,0.110620548
12/16/14,3303.402,3221.358,3303.402,3207.688,35812384700,3217.228,3193.227,3183.012,3223.68,3167.4994,2934.88345,2.4729,4.2905,184.0776,"3,395.3744","2,306.1609",72.7967,69.2708,17.6082,125.3225,50.521,494.583,17.752,0,11.0309,8.577343,78.254393,78.672696,83.333333,22634269183,0.0268,0.0255,1,0.012340781,0.013152274,0.112847845,0.125564969
12/17/14,3360.598,3325.82,3368.194,3275.736,44814077000,3303.402,3217.228,3193.227,3251.49,3206.8043,2976.0522,3.3555,4.7959,190.5874,"3,446.9874","2,316.2391",79.4498,72.7967,19.1781,129.3705,253.685,540.786,6.4993,3.377546,11.2394,8.904675,81.584056,80.512599,83.333333,23082409953,0.0173,0.0105,0.9178,0.008626903,0.014027388,0.107877044,0.129213392
12/18/14,3345.927,3359.09,3393.711,3322.229,35597020700,3360.598,3303.402,3217.228,3284.08,3230.9619,3016.4936,1.8833,3.5582,192.3454,"3,490.8439","2,330.1987",81.5526,79.4498,14.4321,129.5357,124.381,421.987,12.5163,19.082,10.9178,9.002414,77.912007,78.614818,75,22726439746,-0.0044,-0.0039,0.3315,0.010020934,0.013588942,0.10350215,0.109210707
12/19/14,3383.167,3345.629,3397.183,3280.916,41121159000,3345.927,3360.598,3303.402,3322.06,3256.7901,3056.4792,1.8393,3.8804,194.5016,"3,533.4447","2,349.3992",86.3235,81.5526,14.0054,134.5063,200.155,415.618,4.1346,5.520588,10.882,9.021474,80.575137,79.925126,75,23137651336,0.0111,0.0112,0.8794,0.011567331,0.013255656,0.101298541,0.106883698
12/22/14,3394.481,3396.251,3455.207,3357.661,54980167100,3383.167,3345.927,3360.598,3357.52,3270.9501,3093.74035,1.101,3.7766,194.8768,"3,571.1876","2,374.2247",85.7838,86.3235,9.3459,131.4586,201.254,290.13,15.2956,24.533874,10.8402,8.736333,81.393035,80.324682,75,23687453007,0.0033,-0.0005,0.3775,0.010671256,0.012190873,0.098492671,0.097209402
12/23/14,3324.924,3358.798,3431.779,3316.913,36973609300,3394.481,3383.167,3345.927,3361.82,3292.7512,3125.7085,-1.0975,0.9771,187.4013,"3,592.2408","2,411.4655",76.5994,85.7838,6.4015,131.3791,107.696,200.039,32.8156,72.592787,10.4481,8.310746,62.102089,70.865135,66.666667,23317716914,-0.0205,-0.0101,0.0697,0.00128202,0.010333172,0.086652278,0.06373451
12/24/14,3230.385,3332.146,3340.357,3188.495,31744958700,3324.924,3394.481,3383.167,3335.78,3293.6351,3151.07685,-3.1594,-1.9204,171.8672,"3,595.0688","2,461.6352",60.3732,76.5994,-0.6916,132.4164,-73.017,-22.496,72.0791,84.29392,9.3284,7.448365,44.788583,60.330553,66.666667,23000267327,-0.0284,-0.0305,0.2758,-0.007746579,0.008116032,0.067207643,0.025168586
12/25/14,3335.419,3254.48,3335.779,3226.322,30979954700,3230.385,3324.924,3394.481,3333.68,3308.8758,3180.1233,0.0523,0.8022,166.1168,"3,602.0024","2,516.1012",60.7806,60.3732,7.3548,127.1017,-25.179,228.506,38.4047,44.912865,8.294,7.051052,59.7493,66.386781,66.666667,23310066874,0.0325,0.0249,0.9967,-0.000630018,0.009217944,0.057949444,0.048833232
12/26/14,3445.839,3343.64,3453.338,3335.012,38461412400,3335.419,3230.385,3324.924,3346.21,3334.137,3211.9743,2.9774,3.3503,168.5269,"3,614.5914","2,573.4153",72.6829,60.7806,6.9623,121.6121,99.912,224.293,3.0034,3.512403,7.707,6.519952,70.003348,71.39511,75,23694680998,0.0331,0.0306,0.9366,0.003759934,0.010015649,0.052226497,0.072810265
12/29/14,3455.455,3502.183,3524.28,3405.836,42501503700,3445.839,3335.419,3230.385,3358.4,3357.9597,3243.75645,2.8898,2.9034,169.2617,"3,624.0402","2,631.0434",74.9564,72.6829,8.5593,107.693,72.288,272.443,20.4967,20.496746,7.0406,6.150405,70.781227,71.794368,75,24119696035,0.0028,-0.0133,0.4189,0.003644362,0.009894895,0.045587444,0.065263392
12/30/14,3457.554,3450.814,3491.826,3422.174,32823387300,3455.455,3445.839,3335.419,3384.93,3373.3749,3270.43715,2.1455,2.4954,168.0759,"3,632.1348","2,685.1254",76.6804,74.9564,8.2777,100.4641,63.073,264.327,19.8716,19.871644,6.409,5.839905,70.97836,71.887804,75,24447929908,0.0006,0.002,0.508,0.007898394,0.008225248,0.043521624,0.05721463
12/31/14,3533.705,3462.389,3542.34,3452.498,34593476000,3457.554,3455.455,3445.839,3445.59,3390.6856,3298.74495,2.5572,4.218,171.3062,"3,646.4033","2,736.0988",83.6401,76.6804,9.8369,100.0256,208.781,316.477,2.4403,2.732439,6.4074,5.609553,77.567402,75.146331,75,24793864668,0.022,0.0206,0.9039,0.017921787,0.008655662,0.053556403,0.071227104
1/5/15,3641.541,3566.089,3669.042,3551.51,45119809800,3533.705,3457.554,3455.455,3506.82,3420.247,3325.60445,3.8417,6.4701,180.4871,"3,673.3850","2,779.7726",87.1858,83.6401,10.2361,104.5841,411.156,338.139,5.7229,8.233093,7.2356,5.353465,83.812607,78.920811,75,25245062766,0.0305,0.0212,0.766,0.017768894,0.008142339,0.063077035,0.095001241
1/6/15,3641.059,3608.428,3683.226,3587.231,42096218500,3641.541,3533.705,3457.554,3545.86,3446.0362,3351.41315,2.6847,5.6593,185.5849,"3,693.2598","2,828.0955",88.6161,87.1858,8.3456,105.5177,305.64,280.461,8.5232,15.201341,7.6084,5.004495,83.68764,78.862411,75,24824100581,-0.0001,0.009,0.5607,0.011133738,0.007760604,0.066230231,0.086424991
1/7/15,3643.79,3620.924,3671.19,3601.698,32019123200,3641.059,3641.541,3533.705,3583.53,3470.9671,3370.9586,1.6816,4.9791,187.6818,"3,710.1300","2,875.4539",89.7537,88.6161,8.9023,103.6447,197.951,297.863,7.9712,15.106569,7.5626,4.757637,83.85135,78.958651,75,25144291813,0.0008,0.0063,0.6057,0.010622802,0.005832003,0.069259396,0.08093585
1/8/15,3559.259,3650.073,3659.945,3552.1,29500304500,3643.79,3641.059,3641.541,3603.87,3494.4006,3393.5759,-1.2379,1.8561,180.4427,"3,705.2147","2,937.2497",84.1251,89.7537,5.2049,104.7438,103.804,176.092,25.0575,53.728633,7.2148,4.341038,61.082112,68.437247,66.666667,24849288768,-0.0232,-0.0249,0.0664,0.005676247,0.006709456,0.069093521,0.048822571
1/9/15,3546.723,3547.574,3689.753,3536.395,34998267200,3559.259,3643.79,3641.059,3606.47,3526.0344,3409.83475,-1.6568,0.5867,171.7146,"3,703.9147","2,986.4560",75.9769,84.1251,4.485,110.5921,89.169,152.242,30.8633,93.265431,6.932,4.001919,58.266446,66.993021,66.666667,24499306096,-0.0035,-0.0002,0.0673,0.000722445,0.004791067,0.062734445,0.040145127
1/12/15,3513.576,3531.515,3560.527,3461.322,26656717500,3546.723,3559.259,3643.79,3580.88,3543.8501,3426.36295,-1.8796,-0.8543,160.2753,"3,696.8601","3,035.5128",63.3005,75.9769,5.6739,109.3734,-20.129,188.652,49.6636,77.124821,6.2602,3.833102,50.831668,63.149024,66.666667,24232738921,-0.0093,-0.0051,0.5267,-0.007096404,0.004847214,0.050162328,0.025453535
